,model,ndcg,metric,hybrid
10743,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10744,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10745,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10746,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
10747,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
10748,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
10749,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10750,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10751,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10752,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
10753,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
10754,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
10755,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10756,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10757,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10758,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,yes
10759,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,yes
10760,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,yes
10761,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10762,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10763,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10764,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10765,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10766,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10767,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10768,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10769,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10770,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10771,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10772,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10773,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10774,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10775,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10776,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10777,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10778,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10779,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10780,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10781,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10782,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10783,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10784,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10785,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10786,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10787,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10788,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10789,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10790,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10791,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10792,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10793,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10794,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10795,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10796,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10797,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,yes
10798,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,yes
10799,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,yes
10800,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10801,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10802,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10803,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10804,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10805,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10806,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10807,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10808,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10809,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,cosine,no
10810,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,ip,no
10811,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,l2,no
10812,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10813,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10814,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10815,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10816,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10817,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10818,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,cosine,no
10819,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,ip,no
10820,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,l2,no
10821,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10822,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10823,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10824,sentence-transformers/all-MiniLM-L6-v2,0.3333333333333335,cosine,no
10825,sentence-transformers/all-MiniLM-L6-v2,0.3333333333333335,ip,no
10826,sentence-transformers/all-MiniLM-L6-v2,0.3333333333333335,l2,no
10827,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,cosine,no
10828,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,ip,no
10829,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,l2,no
10830,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10831,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10832,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10833,sentence-transformers/all-MiniLM-L6-v2,0.4391764551026448,cosine,no
10834,sentence-transformers/all-MiniLM-L6-v2,0.4391764551026448,ip,no
10835,sentence-transformers/all-MiniLM-L6-v2,0.4391764551026448,l2,no
10836,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10837,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10838,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10839,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10840,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10841,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10842,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10843,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10844,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10845,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10846,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10847,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10848,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10849,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10850,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10851,sentence-transformers/all-MiniLM-L6-v2,0.31660940192768106,cosine,no
10852,sentence-transformers/all-MiniLM-L6-v2,0.31660940192768106,ip,no
10853,sentence-transformers/all-MiniLM-L6-v2,0.31660940192768106,l2,no
10854,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10855,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10856,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10857,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,cosine,no
10858,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,ip,no
10859,sentence-transformers/all-MiniLM-L6-v2,0.7103099178571524,l2,no
10860,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10861,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10862,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10863,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10864,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10865,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10866,sentence-transformers/all-MiniLM-L6-v2,0.35620718710802235,cosine,no
10867,sentence-transformers/all-MiniLM-L6-v2,0.35620718710802235,ip,no
10868,sentence-transformers/all-MiniLM-L6-v2,0.35620718710802235,l2,no
10869,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10870,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10871,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10872,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10873,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10874,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10875,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
10876,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
10877,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
10878,sentence-transformers/all-MiniLM-L6-v2,0.6404015779112125,cosine,no
10879,sentence-transformers/all-MiniLM-L6-v2,0.6404015779112125,ip,no
10880,sentence-transformers/all-MiniLM-L6-v2,0.6404015779112125,l2,no
10881,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10882,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10883,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10884,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,cosine,no
10885,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,ip,no
10886,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,l2,no
10887,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10888,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10889,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10890,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10891,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10892,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10893,sentence-transformers/all-MiniLM-L6-v2,0.46093326119748285,cosine,no
10894,sentence-transformers/all-MiniLM-L6-v2,0.46093326119748285,ip,no
10895,sentence-transformers/all-MiniLM-L6-v2,0.46093326119748285,l2,no
10896,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,cosine,no
10897,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,ip,no
10898,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,l2,no
10899,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10900,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10901,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10902,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10903,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10904,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10905,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10906,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10907,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10908,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,cosine,no
10909,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,ip,no
10910,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,l2,no
10911,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
10912,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
10913,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
10914,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10915,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10916,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10917,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,cosine,no
10918,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,ip,no
10919,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,l2,no
10920,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10921,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10922,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10923,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10924,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10925,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10926,sentence-transformers/all-MiniLM-L6-v2,0.35620718710802235,cosine,no
10927,sentence-transformers/all-MiniLM-L6-v2,0.35620718710802235,ip,no
10928,sentence-transformers/all-MiniLM-L6-v2,0.35620718710802235,l2,no
10929,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10930,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10931,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10932,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
10933,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
10934,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
10935,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
10936,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
10937,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
10938,sentence-transformers/all-MiniLM-L6-v2,0.5896918237758784,cosine,no
10939,sentence-transformers/all-MiniLM-L6-v2,0.5896918237758784,ip,no
10940,sentence-transformers/all-MiniLM-L6-v2,0.5896918237758784,l2,no
10941,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10942,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10943,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10944,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10945,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10946,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10947,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10948,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10949,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10950,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
10951,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
10952,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
10953,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10954,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10955,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10956,sentence-transformers/all-MiniLM-L6-v2,0.0,cosine,no
10957,sentence-transformers/all-MiniLM-L6-v2,0.0,ip,no
10958,sentence-transformers/all-MiniLM-L6-v2,0.0,l2,no
10959,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10960,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10961,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10962,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
10963,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
10964,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
10965,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
10966,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
10967,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
10968,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,cosine,no
10969,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,ip,no
10970,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,l2,no
10971,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,cosine,no
10972,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,ip,no
10973,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,l2,no
10974,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10975,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10976,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10977,sentence-transformers/all-MiniLM-L6-v2,0.5,cosine,no
10978,sentence-transformers/all-MiniLM-L6-v2,0.5,ip,no
10979,sentence-transformers/all-MiniLM-L6-v2,0.5,l2,no
10980,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,cosine,no
10981,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,ip,no
10982,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,l2,no
10983,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10984,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10985,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10986,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
10987,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
10988,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
10989,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
10990,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
10991,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
10992,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
10993,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
10994,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
10995,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
10996,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
10997,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
10998,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,cosine,no
10999,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,ip,no
11000,sentence-transformers/all-MiniLM-L6-v2,0.4306765580733929,l2,no
11001,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
11002,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
11003,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
11004,sentence-transformers/all-MiniLM-L6-v2,0.0,cosine,no
11005,sentence-transformers/all-MiniLM-L6-v2,0.0,ip,no
11006,sentence-transformers/all-MiniLM-L6-v2,0.0,l2,no
11007,sentence-transformers/all-MiniLM-L6-v2,0.52053543721495,cosine,no
11008,sentence-transformers/all-MiniLM-L6-v2,0.52053543721495,ip,no
11009,sentence-transformers/all-MiniLM-L6-v2,0.52053543721495,l2,no
11010,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
11011,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
11012,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
11013,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
11014,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
11015,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
11016,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
11017,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
11018,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
11019,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
11020,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
11021,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
11022,sentence-transformers/all-MiniLM-L6-v2,0.5,cosine,no
11023,sentence-transformers/all-MiniLM-L6-v2,0.5,ip,no
11024,sentence-transformers/all-MiniLM-L6-v2,0.5,l2,no
11025,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
11026,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
11027,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
11028,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,cosine,no
11029,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,ip,no
11030,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,l2,no
11031,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,cosine,no
11032,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,ip,no
11033,sentence-transformers/all-MiniLM-L6-v2,0.5654648767857287,l2,no
11034,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
11035,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
11036,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
11037,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
11038,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
11039,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
11040,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
11041,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
11042,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
11043,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
11044,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
11045,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
11046,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
11047,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
11048,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
11049,sentence-transformers/all-MiniLM-L6-v2,0.0,cosine,no
11050,sentence-transformers/all-MiniLM-L6-v2,0.0,ip,no
11051,sentence-transformers/all-MiniLM-L6-v2,0.0,l2,no
11052,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
11053,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
11054,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
11055,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
11056,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
11057,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
11058,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
11059,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
11060,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
11061,sentence-transformers/all-MiniLM-L6-v2,0.0,cosine,no
11062,sentence-transformers/all-MiniLM-L6-v2,0.0,ip,no
11063,sentence-transformers/all-MiniLM-L6-v2,0.0,l2,no
11064,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
11065,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
11066,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
11067,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,cosine,no
11068,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,ip,no
11069,sentence-transformers/all-MiniLM-L6-v2,0.6309297535714573,l2,no
11070,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,cosine,no
11071,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,ip,no
11072,sentence-transformers/all-MiniLM-L6-v2,0.38685280723454163,l2,no
11073,sentence-transformers/all-MiniLM-L6-v2,1.0,cosine,no
11074,sentence-transformers/all-MiniLM-L6-v2,1.0,ip,no
11075,sentence-transformers/all-MiniLM-L6-v2,1.0,l2,no
11076,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,cosine,no
11077,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,ip,no
11078,sentence-transformers/all-MiniLM-L6-v2,0.8154648767857287,l2,no
